Country,Species,Year,TLW
DE,BFT,2012,0.0
DE,BFT,2013,0.0
DE,BFT,2014,0.0
DE,BIB,2006,0.0
DE,BIB,2007,0.0
DE,BIB,2008,0.0
DE,BIB,2009,0.0
DE,BIB,2010,0.0
DE,BIB,2011,0.0
DE,BIB,2012,0.0
DE,BIB,2013,0.0
DE,BIB,2014,21.0
DE,BLI,2006,88.0
DE,BLI,2007,0.0
DE,BLI,2008,3.0
DE,BLI,2009,0.0
DE,BLI,2010,9.0
DE,BLI,2011,18.0
DE,BLI,2012,9.0
DE,BLI,2013,27.0
DE,BLI,2014,24.0
DE,BLL,2006,179.0
DE,BLL,2007,171.0
DE,BLL,2008,167.0
DE,BLL,2009,197.0
DE,BLL,2010,258.0
DE,BLL,2011,185.0
DE,BLL,2012,219.0
DE,BLL,2013,192.0
DE,BLL,2014,212.0
DE,BON,2006,0.0
DE,BON,2007,0.0
DE,BON,2008,0.0
DE,BON,2009,0.0
DE,BON,2010,0.0
DE,BON,2011,0.0
DE,BON,2012,0.0
DE,BON,2013,0.0
DE,BON,2014,0.0
DE,BRB,2006,15.0
DE,BRB,2007,0.0
DE,BRB,2008,0.0
DE,BRB,2009,0.0
DE,BRB,2010,9.0
DE,BRB,2011,3.0
DE,BRB,2012,6.0
DE,BRB,2013,44.0
DE,BRB,2014,18.0
DE,BSF,2006,0.0
DE,BSF,2007,0.0
DE,BSF,2008,0.0
DE,BSF,2009,0.0
DE,BSF,2010,0.0
DE,BSF,2011,0.0
DE,BSF,2012,0.0
DE,BSF,2013,0.0
DE,BSF,2014,0.0
DE,BSS,2006,0.0
DE,BSS,2007,0.0
DE,BSS,2008,0.0
DE,BSS,2009,0.0
DE,BSS,2010,0.0
DE,BSS,2011,0.0
DE,BSS,2012,0.0
DE,BSS,2013,6.0
DE,BSS,2014,3.0
DE,CAA,2006,0.0
DE,CAA,2007,0.0
DE,CAA,2008,0.0
DE,CAA,2009,0.0
DE,CAA,2010,0.0
DE,CAA,2011,0.0
DE,CAA,2012,0.0
DE,CAA,2013,0.0
DE,CAA,2014,0.0
DE,CAP,2006,0.0
DE,CAP,2007,0.0
DE,CAP,2008,0.0
DE,CAP,2009,0.0
DE,CAP,2010,0.0
DE,CAP,2011,0.0
DE,CAP,2012,0.0
DE,CAP,2013,0.0
DE,CAP,2014,0.0
DE,CAS,2006,32.0
DE,CAS,2007,0.0
DE,CAS,2008,0.0
DE,CAS,2009,0.0
DE,CAS,2010,0.0
DE,CAS,2011,0.0
DE,CAS,2012,0.0
DE,CAS,2013,0.0
DE,CAS,2014,0.0
DE,CAT,2006,126.0
DE,CAT,2007,222.0
DE,CAT,2008,190.0
DE,CAT,2009,208.0
DE,CAT,2010,320.0
DE,CAT,2011,147.0
DE,CAT,2012,170.0
DE,CAT,2013,357.0
DE,CAT,2014,681.0
DE,CNZ,2006,0.0
DE,CNZ,2007,0.0
DE,CNZ,2008,0.0
DE,CNZ,2009,0.0
DE,CNZ,2010,0.0
DE,CNZ,2011,0.0
DE,CNZ,2012,0.0
DE,CNZ,2013,0.0
DE,CNZ,2014,0.0
DE,COA,2006,0.0
DE,COA,2007,0.0
DE,COA,2008,0.0
DE,COA,2009,0.0
DE,COA,2010,0.0
DE,COA,2011,0.0
DE,COA,2012,0.0
DE,COA,2013,0.0
DE,COA,2014,0.0
DE,COC,2006,0.0
DE,COC,2007,0.0
DE,COC,2008,0.0
DE,COC,2009,0.0
DE,COC,2010,0.0
DE,COC,2011,0.0
DE,COC,2012,0.0
DE,COC,2013,0.0
DE,COC,2014,0.0
DE,COD,2006,60822.0
DE,COD,2007,59973.0
DE,COD,2008,54295.0
DE,COD,2009,68837.0
DE,COD,2010,71895.0
DE,COD,2011,58869.0
DE,COD,2012,67045.0
DE,COD,2013,49895.0
DE,COD,2014,52013.0
DE,COE,2006,0.0
DE,COE,2007,0.0
DE,COE,2008,0.0
DE,COE,2009,0.0
DE,COE,2010,0.0
DE,COE,2011,0.0
DE,COE,2012,0.0
DE,COE,2013,0.0
DE,COE,2014,0.0
DE,CRA,2006,6.0
DE,CRA,2007,0.0
DE,CRA,2008,0.0
DE,CRA,2009,0.0
DE,CRA,2010,0.0
DE,CRA,2011,0.0
DE,CRA,2012,0.0
DE,CRA,2013,0.0
DE,CRA,2014,0.0
DE,CRE,2006,515.0
DE,CRE,2007,468.0
DE,CRE,2008,432.0
DE,CRE,2009,478.0
DE,CRE,2010,405.0
DE,CRE,2011,432.0
DE,CRE,2012,342.0
DE,CRE,2013,345.0
DE,CRE,2014,319.0
DE,CSH,2006,56460.0
DE,CSH,2007,47712.0
DE,CSH,2008,53706.0
DE,CSH,2009,51944.0
DE,CSH,2010,55141.0
DE,CSH,2011,51106.0
DE,CSH,2012,49079.0
DE,CSH,2013,48496.0
DE,CSH,2014,47550.0
DE,CYO,2006,0.0
DE,CYO,2007,0.0
DE,CYO,2008,0.0
DE,CYO,2009,0.0
DE,CYO,2010,0.0
DE,CYO,2011,0.0
DE,CYO,2012,0.0
DE,CYO,2013,0.0
DE,CYO,2014,0.0
DE,DAB,2006,5129.0
DE,DAB,2007,3337.0
DE,DAB,2008,2814.0
DE,DAB,2009,2685.0
DE,DAB,2010,2377.0
DE,DAB,2011,2967.0
DE,DAB,2012,2968.0
DE,DAB,2013,3605.0
DE,DAB,2014,3482.0
DE,DGS,2006,24.0
DE,DGS,2007,9.0
DE,DGS,2008,16.0
DE,DGS,2009,5.0
DE,DGS,2010,3.0
DE,DGS,2011,3.0
DE,DGS,2012,3.0
DE,DGS,2013,0.0
DE,DGS,2014,3.0
DE,DGX,2006,2.0
DE,DGX,2007,3.0
DE,DGX,2008,0.0
DE,DGX,2009,3.0
DE,DGX,2010,18.0
DE,DGX,2011,6.0
DE,DGX,2012,0.0
DE,DGX,2013,0.0
DE,DGX,2014,0.0
DE,ELE,2006,430.0
DE,ELE,2007,334.0
DE,ELE,2008,318.0
DE,ELE,2009,278.0
DE,ELE,2010,274.0
DE,ELE,2011,198.0
DE,ELE,2012,156.0
DE,ELE,2013,168.0
DE,ELE,2014,176.0
DE,ELP,2006,7.0
DE,ELP,2007,4.0
DE,ELP,2008,7.0
DE,ELP,2009,10.0
DE,ELP,2010,6.0
DE,ELP,2011,7.0
DE,ELP,2012,17.0
DE,ELP,2013,8.0
DE,ELP,2014,3.0
DE,FBR,2006,1070.0
DE,FBR,2007,964.0
DE,FBR,2008,1112.0
DE,FBR,2009,1308.0
DE,FBR,2010,816.0
DE,FBR,2011,1220.0
DE,FBR,2012,1184.0
DE,FBR,2013,1096.0
DE,FBR,2014,2604.0
DE,FBU,2006,5.0
DE,FBU,2007,0.0
DE,FBU,2008,2.0
DE,FBU,2009,2.0
DE,FBU,2010,10.0
DE,FBU,2011,8.0
DE,FBU,2012,19.0
DE,FBU,2013,13.0
DE,FBU,2014,8.0
DE,FCC,2006,0.0
DE,FCC,2007,0.0
DE,FCC,2008,0.0
DE,FCC,2009,12.0
DE,FCC,2010,16.0
DE,FCC,2011,16.0
DE,FCC,2012,12.0
DE,FCC,2013,12.0
DE,FCC,2014,16.0
DE,FCP,2006,0.0
DE,FCP,2007,0.0
DE,FCP,2008,0.0
DE,FCP,2009,0.0
DE,FCP,2010,0.0
DE,FCP,2011,4.0
DE,FCP,2012,0.0
DE,FCP,2013,0.0
DE,FCP,2014,0.0
DE,FID,2006,0.0
DE,FID,2007,0.0
DE,FID,2008,0.0
DE,FID,2009,0.0
DE,FID,2010,0.0
DE,FID,2011,0.0
DE,FID,2012,0.0
DE,FID,2013,0.0
DE,FID,2014,0.0
DE,FIN,2006,53.0
DE,FIN,2007,74.0
DE,FIN,2008,693.0
DE,FIN,2009,559.0
DE,FIN,2010,197.0
DE,FIN,2011,160.0
DE,FIN,2012,0.0
DE,FIN,2013,147.0
DE,FIN,2014,0.0
DE,FLE,2006,4038.0
DE,FLE,2007,8901.0
DE,FLE,2008,9392.0
DE,FLE,2009,6546.0
DE,FLE,2010,5254.0
DE,FLE,2011,8287.0
DE,FLE,2012,6040.0
DE,FLE,2013,6639.0
DE,FLE,2014,5736.0
DE,FLX,2006,2473.0
DE,FLX,2007,293.0
DE,FLX,2008,3.0
DE,FLX,2009,3.0
DE,FLX,2010,0.0
DE,FLX,2011,0.0
DE,FLX,2012,0.0
DE,FLX,2013,0.0
DE,FLX,2014,0.0
DE,FPE,2006,782.0
DE,FPE,2007,1202.0
DE,FPE,2008,640.0
DE,FPE,2009,444.0
DE,FPE,2010,955.0
DE,FPE,2011,971.0
DE,FPE,2012,1262.0
DE,FPE,2013,1153.0
DE,FPE,2014,1043.0
DE,FPI,2006,239.0
DE,FPI,2007,324.0
DE,FPI,2008,296.0
DE,FPI,2009,212.0
DE,FPI,2010,180.0
DE,FPI,2011,352.0
DE,FPI,2012,384.0
DE,FPI,2013,460.0
DE,FPI,2014,380.0
DE,FPP,2006,829.0
DE,FPP,2007,982.0
DE,FPP,2008,780.0
DE,FPP,2009,628.0
DE,FPP,2010,524.0
DE,FPP,2011,745.0
DE,FPP,2012,1200.0
DE,FPP,2013,1248.0
DE,FPP,2014,1322.0
DE,FRF,2006,0.0
DE,FRF,2007,4.0
DE,FRF,2008,4.0
DE,FRF,2009,8.0
DE,FRF,2010,8.0
DE,FRF,2011,12.0
DE,FRF,2012,12.0
DE,FRF,2013,12.0
DE,FRF,2014,8.0
DE,FRO,2006,1797.0
DE,FRO,2007,1684.0
DE,FRO,2008,2028.0
DE,FRO,2009,1968.0
DE,FRO,2010,1316.0
DE,FRO,2011,1732.0
DE,FRO,2012,1188.0
DE,FRO,2013,1664.0
DE,FRO,2014,1808.0
DE,FTE,2006,4.0
DE,FTE,2007,4.0
DE,FTE,2008,4.0
DE,FTE,2009,4.0
DE,FTE,2010,4.0
DE,FTE,2011,4.0
DE,FTE,2012,4.0
DE,FTE,2013,4.0
DE,FTE,2014,4.0
DE,GAD,2006,0.0
DE,GAD,2007,0.0
DE,GAD,2008,0.0
DE,GAD,2009,0.0
DE,GAD,2010,0.0
DE,GAD,2011,0.0
DE,GAD,2012,0.0
DE,GAD,2013,0.0
DE,GAD,2014,0.0
DE,GAR,2006,311.0
DE,GAR,2007,435.0
DE,GAR,2008,280.0
DE,GAR,2009,388.0
DE,GAR,2010,298.0
DE,GAR,2011,276.0
DE,GAR,2012,283.0
DE,GAR,2013,389.0
DE,GAR,2014,360.0
DE,GFB,2006,0.0
DE,GFB,2007,0.0
DE,GFB,2008,0.0
DE,GFB,2009,0.0
DE,GFB,2010,8.0
DE,GFB,2011,0.0
DE,GFB,2012,0.0
DE,GFB,2013,0.0
DE,GFB,2014,0.0
DE,GHL,2006,17229.0
DE,GHL,2007,19751.0
DE,GHL,2008,14563.0
DE,GHL,2009,15503.0
DE,GHL,2010,16714.0
DE,GHL,2011,18242.0
DE,GHL,2012,14283.0
DE,GHL,2013,12022.0
DE,GHL,2014,11814.0
DE,GRC,2006,0.0
DE,GRC,2007,0.0
DE,GRC,2008,0.0
DE,GRC,2009,0.0
DE,GRC,2010,0.0
DE,GRC,2011,0.0
DE,GRC,2012,0.0
DE,GRC,2013,0.0
DE,GRC,2014,0.0
DE,GRO,2006,0.0
DE,GRO,2007,0.0
DE,GRO,2008,0.0
DE,GRO,2009,0.0
DE,GRO,2010,0.0
DE,GRO,2011,0.0
DE,GRO,2012,0.0
DE,GRO,2013,0.0
DE,GRO,2014,0.0
DE,GUQ,2006,1.0
DE,GUQ,2007,0.0
DE,GUQ,2008,0.0
DE,GUQ,2009,0.0
DE,GUQ,2010,0.0
DE,GUQ,2011,0.0
DE,GUQ,2012,0.0
DE,GUQ,2013,0.0
DE,GUQ,2014,0.0
DE,GUX,2006,0.0
DE,GUX,2007,0.0
DE,GUX,2008,0.0
DE,GUX,2009,0.0
DE,GUX,2010,0.0
DE,GUX,2011,0.0
DE,GUX,2012,0.0
DE,GUX,2013,0.0
DE,GUX,2014,0.0
DE,HAD,2006,6717.0
DE,HAD,2007,7262.0
DE,HAD,2008,3568.0
DE,HAD,2009,10106.0
DE,HAD,2010,16376.0
DE,HAD,2011,9056.0
DE,HAD,2012,6438.0
DE,HAD,2013,4280.0
DE,HAD,2014,3717.0
DE,HAL,2006,82.0
DE,HAL,2007,86.0
DE,HAL,2008,101.0
DE,HAL,2009,95.0
DE,HAL,2010,66.0
DE,HAL,2011,46.0
DE,HAL,2012,50.0
DE,HAL,2013,53.0
DE,HAL,2014,34.0
DE,HER,2006,274594.0
DE,HER,2007,180331.0
DE,HER,2008,172242.0
DE,HER,2009,141785.0
DE,HER,2010,135007.0
DE,HER,2011,134178.0
DE,HER,2012,176812.0
DE,HER,2013,235058.0
DE,HER,2014,172003.0
DE,HKE,2006,405.0
DE,HKE,2007,730.0
DE,HKE,2008,669.0
DE,HKE,2009,525.0
DE,HKE,2010,835.0
DE,HKE,2011,902.0
DE,HKE,2012,1227.0
DE,HKE,2013,1685.0
DE,HKE,2014,2277.0
DE,HOM,2006,37714.0
DE,HOM,2007,18022.0
DE,HOM,2008,41862.0
DE,HOM,2009,0.0
DE,HOM,2010,0.0
DE,HOM,2011,0.0
DE,HOM,2012,0.0
DE,HOM,2013,0.0
DE,HOM,2014,0.0
DE,JAX,2006,0.0
DE,JAX,2007,0.0
DE,JAX,2008,0.0
DE,JAX,2009,59001.0
DE,JAX,2010,75008.0
DE,JAX,2011,83296.0
DE,JAX,2012,77114.0
DE,JAX,2013,92073.0
DE,JAX,2014,61558.0
DE,KEF,2006,1578.0
DE,KEF,2007,1283.0
DE,KEF,2008,975.0
DE,KEF,2009,1196.0
DE,KEF,2010,1512.0
DE,KEF,2011,1648.0
DE,KEF,2012,560.0
DE,KEF,2013,664.0
DE,KEF,2014,719.0
DE,LBE,2006,1.0
DE,LBE,2007,1.0
DE,LBE,2008,3.0
DE,LBE,2009,3.0
DE,LBE,2010,6.0
DE,LBE,2011,3.0
DE,LBE,2012,3.0
DE,LBE,2013,3.0
DE,LBE,2014,3.0
DE,LEF,2006,963.0
DE,LEF,2007,71.0
DE,LEF,2008,3.0
DE,LEF,2009,0.0
DE,LEF,2010,0.0
DE,LEF,2011,0.0
DE,LEF,2012,0.0
DE,LEF,2013,0.0
DE,LEF,2014,0.0
DE,LEM,2006,573.0
DE,LEM,2007,444.0
DE,LEM,2008,380.0
DE,LEM,2009,202.0
DE,LEM,2010,315.0
DE,LEM,2011,298.0
DE,LEM,2012,192.0
DE,LEM,2013,209.0
DE,LEM,2014,210.0
DE,LEZ,2006,21.0
DE,LEZ,2007,36.0
DE,LEZ,2008,14.0
DE,LEZ,2009,12.0
DE,LEZ,2010,10.0
DE,LEZ,2011,6.0
DE,LEZ,2012,3.0
DE,LEZ,2013,3.0
DE,LEZ,2014,3.0
DE,LIN,2006,248.0
DE,LIN,2007,399.0
DE,LIN,2008,402.0
DE,LIN,2009,217.0
DE,LIN,2010,298.0
DE,LIN,2011,303.0
DE,LIN,2012,271.0
DE,LIN,2013,326.0
DE,LIN,2014,238.0
DE,LUM,2006,55.0
DE,LUM,2007,26.0
DE,LUM,2008,10.0
DE,LUM,2009,4.0
DE,LUM,2010,20.0
DE,LUM,2011,23.0
DE,LUM,2012,7.0
DE,LUM,2013,12.0
DE,LUM,2014,80.0
DE,MAC,2006,50715.0
DE,MAC,2007,56868.0
DE,MAC,2008,49067.0
DE,MAC,2009,72095.0
DE,MAC,2010,61970.0
DE,MAC,2011,75399.0
DE,MAC,2012,59410.0
DE,MAC,2013,66603.0
DE,MAC,2014,90610.0
DE,MAS,2006,0.0
DE,MAS,2007,0.0
DE,MAS,2008,3.0
DE,MAS,2009,0.0
DE,MAS,2010,0.0
DE,MAS,2011,0.0
DE,MAS,2012,0.0
DE,MAS,2013,0.0
DE,MAS,2014,0.0
DE,MEG,2006,0.0
DE,MEG,2007,12.0
DE,MEG,2008,3.0
DE,MEG,2009,0.0
DE,MEG,2010,0.0
DE,MEG,2011,9.0
DE,MEG,2012,9.0
DE,MEG,2013,9.0
DE,MEG,2014,3.0
DE,MOL,2006,0.0
DE,MOL,2007,0.0
DE,MOL,2008,0.0
DE,MOL,2009,0.0
DE,MOL,2010,0.0
DE,MOL,2011,0.0
DE,MOL,2012,0.0
DE,MOL,2013,0.0
DE,MOL,2014,0.0
DE,MON,2006,0.0
DE,MON,2007,0.0
DE,MON,2008,0.0
DE,MON,2009,0.0
DE,MON,2010,0.0
DE,MON,2011,0.0
DE,MON,2012,0.0
DE,MON,2013,0.0
DE,MON,2014,0.0
DE,MSX,2006,0.0
DE,MSX,2007,0.0
DE,MSX,2008,0.0
DE,MSX,2009,0.0
DE,MSX,2010,0.0
DE,MSX,2011,0.0
DE,MSX,2012,0.0
DE,MSX,2013,0.0
DE,MSX,2014,0.0
DE,MUL,2006,30.0
DE,MUL,2007,9.0
DE,MUL,2008,7.0
DE,MUL,2009,7.0
DE,MUL,2010,9.0
DE,MUL,2011,11.0
DE,MUL,2012,12.0
DE,MUL,2013,6.0
DE,MUL,2014,6.0
DE,MUS,2006,0.0
DE,MUS,2007,0.0
DE,MUS,2008,0.0
DE,MUS,2009,0.0
DE,MUS,2010,0.0
DE,MUS,2011,0.0
DE,MUS,2012,20850.0
DE,MUS,2013,0.0
DE,MUS,2014,0.0
DE,MUX,2006,51.0
DE,MUX,2007,12.0
DE,MUX,2008,52.0
DE,MUX,2009,31.0
DE,MUX,2010,15.0
DE,MUX,2011,6.0
DE,MUX,2012,9.0
DE,MUX,2013,3.0
DE,MUX,2014,0.0
DE,MZZ,2006,0.0
DE,MZZ,2007,0.0
DE,MZZ,2008,0.0
DE,MZZ,2009,0.0
DE,MZZ,2010,0.0
DE,MZZ,2011,0.0
DE,MZZ,2012,0.0
DE,MZZ,2013,0.0
DE,MZZ,2014,32.0
DE,NEP,2006,882.0
DE,NEP,2007,1847.0
DE,NEP,2008,858.0
DE,NEP,2009,1278.0
DE,NEP,2010,1209.0
DE,NEP,2011,1706.0
DE,NEP,2012,1188.0
DE,NEP,2013,1285.0
DE,NEP,2014,1254.0
DE,NOP,2006,102.0
DE,NOP,2007,0.0
DE,NOP,2008,16.0
DE,NOP,2009,225.0
DE,NOP,2010,0.0
DE,NOP,2011,0.0
DE,NOP,2012,0.0
DE,NOP,2013,0.0
DE,NOP,2014,0.0
DE,ORY,2006,0.0
DE,ORY,2007,4.0
DE,ORY,2008,0.0
DE,ORY,2009,0.0
DE,ORY,2010,3.0
DE,ORY,2011,0.0
DE,ORY,2012,0.0
DE,ORY,2013,0.0
DE,ORY,2014,0.0
DE,PEL,2006,0.0
DE,PEL,2007,0.0
DE,PEL,2008,0.0
DE,PEL,2009,0.0
DE,PEL,2010,0.0
DE,PEL,2011,0.0
DE,PEL,2012,0.0
DE,PEL,2013,0.0
DE,PEL,2014,0.0
DE,PIL,2006,972.0
DE,PIL,2007,0.0
DE,PIL,2008,128.0
DE,PIL,2009,0.0
DE,PIL,2010,186.0
DE,PIL,2011,15.0
DE,PIL,2012,1761.0
DE,PIL,2013,641.0
DE,PIL,2014,54.0
DE,PLA,2006,0.0
DE,PLA,2007,0.0
DE,PLA,2008,0.0
DE,PLA,2009,0.0
DE,PLA,2010,26.0
DE,PLA,2011,4.0
DE,PLA,2012,7.0
DE,PLA,2013,9.0
DE,PLA,2014,179.0
DE,PLE,2006,11774.0
DE,PLE,2007,8908.0
DE,PLE,2008,10397.0
DE,PLE,2009,9912.0
DE,PLE,2010,12387.0
DE,PLE,2011,12883.0
DE,PLE,2012,13109.0
DE,PLE,2013,15933.0
DE,PLE,2014,13960.0
DE,PLN,2006,136.0
DE,PLN,2007,108.0
DE,PLN,2008,52.0
DE,PLN,2009,48.0
DE,PLN,2010,44.0
DE,PLN,2011,140.0
DE,PLN,2012,164.0
DE,PLN,2013,88.0
DE,PLN,2014,50.0
DE,POK,2006,56281.0
DE,POK,2007,52177.0
DE,POK,2008,51932.0
DE,POK,2009,49210.0
DE,POK,2010,40718.0
DE,POK,2011,36269.0
DE,POK,2012,29664.0
DE,POK,2013,33918.0
DE,POK,2014,26981.0
DE,POL,2006,268.0
DE,POL,2007,444.0
DE,POL,2008,355.0
DE,POL,2009,170.0
DE,POL,2010,415.0
DE,POL,2011,252.0
DE,POL,2012,329.0
DE,POL,2013,210.0
DE,POL,2014,435.0
DE,POR,2006,0.0
DE,POR,2007,5.0
DE,POR,2008,6.0
DE,POR,2009,0.0
DE,POR,2010,0.0
DE,POR,2011,0.0
DE,POR,2012,0.0
DE,POR,2013,0.0
DE,POR,2014,0.0
DE,PRA,2006,0.0
DE,PRA,2007,0.0
DE,PRA,2008,0.0
DE,PRA,2009,0.0
DE,PRA,2010,0.0
DE,PRA,2011,0.0
DE,PRA,2012,0.0
DE,PRA,2013,4.0
DE,PRA,2014,2.0
DE,RED,2006,19568.0
DE,RED,2007,6856.0
DE,RED,2008,204.0
DE,RED,2009,430.0
DE,RED,2010,222.0
DE,RED,2011,12749.0
DE,RED,2012,12361.0
DE,RED,2013,9681.0
DE,RED,2014,10385.0
DE,RNG,2006,54.0
DE,RNG,2007,64.0
DE,RNG,2008,51.0
DE,RNG,2009,72.0
DE,RNG,2010,100.0
DE,RNG,2011,104.0
DE,RNG,2012,97.0
DE,RNG,2013,76.0
DE,RNG,2014,93.0
DE,SAL,2006,72.0
DE,SAL,2007,67.0
DE,SAL,2008,94.0
DE,SAL,2009,54.0
DE,SAL,2010,31.0
DE,SAL,2011,28.0
DE,SAL,2012,4.0
DE,SAL,2013,44.0
DE,SAL,2014,22.0
DE,SAN,2006,10815.0
DE,SAN,2007,5967.0
DE,SAN,2008,13149.0
DE,SAN,2009,36704.0
DE,SAN,2010,39000.0
DE,SAN,2011,29418.0
DE,SAN,2012,5124.0
DE,SAN,2013,23760.0
DE,SAN,2014,15156.0
DE,SBR,2006,0.0
DE,SBR,2007,0.0
DE,SBR,2008,0.0
DE,SBR,2009,0.0
DE,SBR,2010,0.0
DE,SBR,2011,0.0
DE,SBR,2012,0.0
DE,SBR,2013,0.0
DE,SBR,2014,0.0
DE,SCB,2006,3.0
DE,SCB,2007,0.0
DE,SCB,2008,0.0
DE,SCB,2009,0.0
DE,SCB,2010,0.0
DE,SCB,2011,0.0
DE,SCB,2012,0.0
DE,SCB,2013,0.0
DE,SCB,2014,0.0
DE,SCK,2006,0.0
DE,SCK,2007,0.0
DE,SCK,2008,0.0
DE,SCK,2009,0.0
DE,SCK,2010,0.0
DE,SCK,2011,0.0
DE,SCK,2012,0.0
DE,SCK,2013,0.0
DE,SCK,2014,0.0
DE,SFS,2006,0.0
DE,SFS,2007,0.0
DE,SFS,2008,0.0
DE,SFS,2009,0.0
DE,SFS,2010,0.0
DE,SFS,2011,0.0
DE,SFS,2012,0.0
DE,SFS,2013,0.0
DE,SFS,2014,0.0
DE,SHD,2006,0.0
DE,SHD,2007,0.0
DE,SHD,2008,0.0
DE,SHD,2009,0.0
DE,SHD,2010,0.0
DE,SHD,2011,0.0
DE,SHD,2012,0.0
DE,SHD,2013,0.0
DE,SHD,2014,0.0
DE,SIX,2006,0.0
DE,SIX,2007,0.0
DE,SIX,2008,0.0
DE,SIX,2009,0.0
DE,SIX,2010,0.0
DE,SIX,2011,0.0
DE,SIX,2012,0.0
DE,SIX,2013,0.0
DE,SIX,2014,0.0
DE,SKA,2006,83.0
DE,SKA,2007,157.0
DE,SKA,2008,328.0
DE,SKA,2009,0.0
DE,SKA,2010,4.0
DE,SKA,2011,0.0
DE,SKA,2012,0.0
DE,SKA,2013,4.0
DE,SKA,2014,8.0
DE,SKH,2006,0.0
DE,SKH,2007,0.0
DE,SKH,2008,0.0
DE,SKH,2009,0.0
DE,SKH,2010,0.0
DE,SKH,2011,0.0
DE,SKH,2012,0.0
DE,SKH,2013,0.0
DE,SKH,2014,0.0
DE,SME,2006,26.0
DE,SME,2007,3.0
DE,SME,2008,3.0
DE,SME,2009,0.0
DE,SME,2010,0.0
DE,SME,2011,0.0
DE,SME,2012,0.0
DE,SME,2013,0.0
DE,SME,2014,0.0
DE,SOL,2006,1557.0
DE,SOL,2007,1503.0
DE,SOL,2008,1646.0
DE,SOL,2009,1746.0
DE,SOL,2010,1689.0
DE,SOL,2011,1078.0
DE,SOL,2012,1356.0
DE,SOL,2013,1710.0
DE,SOL,2014,1933.0
DE,SPR,2006,121991.0
DE,SPR,2007,122737.0
DE,SPR,2008,122013.0
DE,SPR,2009,112680.0
DE,SPR,2010,79227.0
DE,SPR,2011,54272.0
DE,SPR,2012,45565.0
DE,SPR,2013,45422.0
DE,SPR,2014,44695.0
DE,SQI,2006,0.0
DE,SQI,2007,0.0
DE,SQI,2008,0.0
DE,SQI,2009,0.0
DE,SQI,2010,52.0
DE,SQI,2011,0.0
DE,SQI,2012,0.0
DE,SQI,2013,0.0
DE,SQI,2014,0.0
DE,SQR,2006,0.0
DE,SQR,2007,15.0
DE,SQR,2008,9.0
DE,SQR,2009,7.0
DE,SQR,2010,9.0
DE,SQR,2011,24.0
DE,SQR,2012,9.0
DE,SQR,2013,0.0
DE,SQR,2014,9.0
DE,SQU,2006,48.0
DE,SQU,2007,56.0
DE,SQU,2008,34.0
DE,SQU,2009,24.0
DE,SQU,2010,24.0
DE,SQU,2011,12.0
DE,SQU,2012,12.0
DE,SQU,2013,9.0
DE,SQU,2014,24.0
DE,SRA,2006,555.0
DE,SRA,2007,363.0
DE,SRA,2008,183.0
DE,SRA,2009,241.0
DE,SRA,2010,267.0
DE,SRA,2011,216.0
DE,SRA,2012,219.0
DE,SRA,2013,200.0
DE,SRA,2014,242.0
DE,SRX,2006,0.0
DE,SRX,2007,0.0
DE,SRX,2008,0.0
DE,SRX,2009,73.0
DE,SRX,2010,111.0
DE,SRX,2011,69.0
DE,SRX,2012,51.0
DE,SRX,2013,75.0
DE,SRX,2014,96.0
DE,STB,2006,0.0
DE,STB,2007,0.0
DE,STB,2008,0.0
DE,STB,2009,0.0
DE,STB,2010,0.0
DE,STB,2011,0.0
DE,STB,2012,0.0
DE,STB,2013,0.0
DE,STB,2014,0.0
DE,TRO,2006,3.0
DE,TRO,2007,0.0
DE,TRO,2008,0.0
DE,TRO,2009,0.0
DE,TRO,2010,3.0
DE,TRO,2011,0.0
DE,TRO,2012,0.0
DE,TRO,2013,0.0
DE,TRO,2014,0.0
DE,TRS,2006,42.0
DE,TRS,2007,35.0
DE,TRS,2008,46.0
DE,TRS,2009,52.0
DE,TRS,2010,43.0
DE,TRS,2011,61.0
DE,TRS,2012,65.0
DE,TRS,2013,51.0
DE,TRS,2014,53.0
DE,TUR,2006,914.0
DE,TUR,2007,903.0
DE,TUR,2008,821.0
DE,TUR,2009,900.0
DE,TUR,2010,785.0
DE,TUR,2011,636.0
DE,TUR,2012,722.0
DE,TUR,2013,887.0
DE,TUR,2014,832.0
DE,USK,2006,19.0
DE,USK,2007,14.0
DE,USK,2008,6.0
DE,USK,2009,3.0
DE,USK,2010,9.0
DE,USK,2011,7.0
DE,USK,2012,10.0
DE,USK,2013,22.0
DE,USK,2014,13.0
DE,WHB,2006,126833.0
DE,WHB,2007,123326.0
DE,WHB,2008,97683.0
DE,WHB,2009,17540.0
DE,WHB,2010,32214.0
DE,WHB,2011,1068.0
DE,WHB,2012,20989.0
DE,WHB,2013,42050.0
DE,WHB,2014,87901.0
DE,WHG,2006,3516.0
DE,WHG,2007,1405.0
DE,WHG,2008,2065.0
DE,WHG,2009,1294.0
DE,WHG,2010,1375.0
DE,WHG,2011,1712.0
DE,WHG,2012,1449.0
DE,WHG,2013,988.0
DE,WHG,2014,1822.0
DE,WIT,2006,25.0
DE,WIT,2007,36.0
DE,WIT,2008,20.0
DE,WIT,2009,19.0
DE,WIT,2010,24.0
DE,WIT,2011,78.0
DE,WIT,2012,12.0
DE,WIT,2013,21.0
